"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Error message 'From should be lesser than To' appears","5088","testErrorMessageByAmount","suite name","Wed Jul 09 03:31:27 GMT 2025","passed","Wed Jul 09 03:31:32 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testErrorMessageByAmount"
"Move merchant-acquirer down to reduce their priority, Move merchant-acquirer up to increase their priority","21546","testMoveMerchantAcquirerDownAndUpButtons","suite name","Wed Jul 09 03:23:55 GMT 2025","passed","Wed Jul 09 03:24:16 GMT 2025","xyz.npgw.test.run.GatewayPageTest","test name","xyz.npgw.test.run.GatewayPageTest","testMoveMerchantAcquirerDownAndUpButtons"
"Verify that re-selecting an already selected currency keeps the selection unchanged.","12693","testRetainCurrencyWhenReSelectingSameOption","suite name","Wed Jul 09 03:25:05 GMT 2025","passed","Wed Jul 09 03:25:18 GMT 2025","xyz.npgw.test.run.GatewayPageTest","test name","xyz.npgw.test.run.GatewayPageTest","testRetainCurrencyWhenReSelectingSameOption"
"Create new company admin user under admin","7338","testCreateCompanyAdminUser","suite name","Wed Jul 09 03:26:38 GMT 2025","passed","Wed Jul 09 03:26:46 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testCreateCompanyAdminUser"
"Verify content of 'Generation Parameters dialog'","0","testContentOfGenerationParametersDialog","suite name","Wed Jul 09 03:20:20 GMT 2025","unknown","Wed Jul 09 03:20:20 GMT 2025","xyz.npgw.test.run.ReportsPageTest","test name","xyz.npgw.test.run.ReportsPageTest","testContentOfGenerationParametersDialog"
"'Reset filter' clears selected options to default","0","testResetFilter","suite name","Wed Jul 09 03:20:20 GMT 2025","unknown","Wed Jul 09 03:20:20 GMT 2025","xyz.npgw.test.run.ReportsPageTest","test name","xyz.npgw.test.run.ReportsPageTest","testResetFilter"
"Verify that an acquirer can be deleted","10301","testDeleteAcquirer","suite name","Wed Jul 09 03:24:47 GMT 2025","passed","Wed Jul 09 03:24:57 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testDeleteAcquirer"
"Status filter correctly displays users with 'Active' or 'Inactive' status","17678","testStatusFilterDisplaysCorrectUsers","suite name","Wed Jul 09 03:29:58 GMT 2025","passed","Wed Jul 09 03:30:16 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testStatusFilterDisplaysCorrectUsers"
"Verify, that 'Reset filter' button change 'Amount' to default value ( AMOUNT)","5696","testResetAmount","suite name","Wed Jul 09 03:32:27 GMT 2025","passed","Wed Jul 09 03:32:33 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetAmount"
"Correct transaction summary mock data is displayed on Dashboard page","11349","testTransactionSummaryMock","suite name","Wed Jul 09 03:29:20 GMT 2025","passed","Wed Jul 09 03:29:32 GMT 2025","xyz.npgw.test.run.DashboardPageTest","test name","xyz.npgw.test.run.DashboardPageTest","testTransactionSummaryMock"
"Verify that selecting a 'Rows Per Page' option displays the correct number of rows in the table.","14840","testRowsPerPageSelectionDisplaysCorrectNumberOfRows","suite name","Wed Jul 09 03:23:07 GMT 2025","passed","Wed Jul 09 03:23:22 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testRowsPerPageSelectionDisplaysCorrectNumberOfRows"
"Unauthenticated users are automatically redirected to the 'Login page'","1213","testUnauthenticatedUserRedirectionToLoginPage","suite name","Wed Jul 09 03:20:52 GMT 2025","passed","Wed Jul 09 03:20:53 GMT 2025","xyz.npgw.test.run.LoginPageTest","test name","xyz.npgw.test.run.LoginPageTest","testUnauthenticatedUserRedirectionToLoginPage"
"Verify that all elements of dialog are displayed properly","8673","testElementsOfEditBusinessUnitDialog","suite name","Wed Jul 09 03:33:34 GMT 2025","passed","Wed Jul 09 03:33:43 GMT 2025","xyz.npgw.test.run.AddEditBusinessUnitTest","test name","xyz.npgw.test.run.AddEditBusinessUnitTest","testElementsOfEditBusinessUnitDialog"
"Filtering transactions by Currency","12144","testFilterTransactionsByCurrency","suite name","Wed Jul 09 03:32:59 GMT 2025","passed","Wed Jul 09 03:33:11 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testFilterTransactionsByCurrency"
"Filtering transactions by Card type displays only matching entries in the table.","12465","testFilterByCardType","suite name","Wed Jul 09 03:30:07 GMT 2025","passed","Wed Jul 09 03:30:19 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testFilterByCardType"
"Verify, that 'Reset filter' button change 'Status' (two options are checked) to default value ( ALL)","0","testResetMultiStatus","suite name","Wed Jul 09 03:20:20 GMT 2025","unknown","Wed Jul 09 03:20:20 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetMultiStatus"
"Verify, that 'Reset filter' button change 'Status' to default value ( ALL)","3809","testResetStatus","suite name","Wed Jul 09 03:35:07 GMT 2025","passed","Wed Jul 09 03:35:11 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetStatus"
"Reset Amount Values","6345","testResetAmountValues","suite name","Wed Jul 09 03:32:38 GMT 2025","passed","Wed Jul 09 03:32:44 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetAmountValues"
"Check that click on Logo return user to the dashboard page from other pages","2979","testClickLogoReturnToDashboardPage","suite name","Wed Jul 09 03:21:49 GMT 2025","passed","Wed Jul 09 03:21:52 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testClickLogoReturnToDashboardPage"
"Error message is shown for company name is shorter than 4 or longer than 100 characters.","5449","testVerifyErrorMessageForInvalidCompanyNameLength","suite name","Wed Jul 09 03:27:50 GMT 2025","passed","Wed Jul 09 03:27:55 GMT 2025","xyz.npgw.test.run.AddEditCompanyTest","test name","xyz.npgw.test.run.AddEditCompanyTest","testVerifyErrorMessageForInvalidCompanyNameLength"
"Edit user under company admin","13934","testEditCompanyUser","suite name","Wed Jul 09 03:28:13 GMT 2025","passed","Wed Jul 09 03:28:27 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testEditCompanyUser"
"Check/Uncheck Visible columns in the Settings and verify table column headers","29318","testCheckUncheckOneVisibleColumn","suite name","Wed Jul 09 03:28:54 GMT 2025","passed","Wed Jul 09 03:29:23 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testCheckUncheckOneVisibleColumn"
"Verify that 'NPGW reference' and 'Business unit reference' fields appear when clicking on 'Trx IDs'.","7391","testTransactionSearchByNpgwReference","suite name","Wed Jul 09 03:36:17 GMT 2025","passed","Wed Jul 09 03:36:25 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testTransactionSearchByNpgwReference"
"Check the hiding of parameters by pressing the chevron in Card details section","13382","testCheckTheHidingOfParameters","suite name","Wed Jul 09 03:24:18 GMT 2025","passed","Wed Jul 09 03:24:31 GMT 2025","xyz.npgw.test.run.TransactionDetailsTest","test name","xyz.npgw.test.run.TransactionDetailsTest","testCheckTheHidingOfParameters"
"'Create' button is disabled when required fields are not filled.","4017","testCreateButtonDisabledWhenRequiredFieldsAreEmpty","suite name","Wed Jul 09 03:26:20 GMT 2025","passed","Wed Jul 09 03:26:24 GMT 2025","xyz.npgw.test.run.AddEditCompanyTest","test name","xyz.npgw.test.run.AddEditCompanyTest","testCreateButtonDisabledWhenRequiredFieldsAreEmpty"
"Error message when trying to create a company with invalid length and special characters.","5405","testErrorForInvalidCompanyNameLengthAndCharacters","suite name","Wed Jul 09 03:26:42 GMT 2025","passed","Wed Jul 09 03:26:47 GMT 2025","xyz.npgw.test.run.AddEditCompanyTest","test name","xyz.npgw.test.run.AddEditCompanyTest","testErrorForInvalidCompanyNameLengthAndCharacters"
"Filtering transactions by Currency","9003","testFilterTransactionsByCurrency","suite name","Wed Jul 09 03:33:17 GMT 2025","passed","Wed Jul 09 03:33:26 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testFilterTransactionsByCurrency"
"Check if the user can change the password through the profile settings in the user menu","8251","testChangePassword","suite name","Wed Jul 09 03:23:53 GMT 2025","passed","Wed Jul 09 03:24:01 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testChangePassword"
"Verifies that the status radio buttons ('Active' and 'Inactive') toggle correctly.","7214","testToggleStatusRadioButtonsCorrectly","suite name","Wed Jul 09 03:27:56 GMT 2025","passed","Wed Jul 09 03:28:04 GMT 2025","xyz.npgw.test.run.AddEditAcquirerTest","test name","xyz.npgw.test.run.AddEditAcquirerTest","testToggleStatusRadioButtonsCorrectly"
"User navigate to 'Transactions page' after clicking on 'Transactions' link on the header","2919","testNavigateToTransactionsPage","suite name","Wed Jul 09 03:31:47 GMT 2025","passed","Wed Jul 09 03:31:50 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testNavigateToTransactionsPage"
"Verify, that 'Reset filter' clean 'Company' input field","4146","testResetCompany","suite name","Wed Jul 09 03:33:22 GMT 2025","passed","Wed Jul 09 03:33:27 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetCompany"
"Check password policy validation error messages when changing password in user menu","17793","testChangePasswordValidationMessages","suite name","Wed Jul 09 03:21:25 GMT 2025","passed","Wed Jul 09 03:21:43 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testChangePasswordValidationMessages"
"Verifies that the Acquirers table displays correct data for the selected acquirer and shows relevant action buttons.","7768","testDisplaySingleRowWhenAcquirerIsSelected","suite name","Wed Jul 09 03:21:22 GMT 2025","passed","Wed Jul 09 03:21:30 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testDisplaySingleRowWhenAcquirerIsSelected"
"Reset company analyst password under company admin","16547","testResetPasswordForCompanyAnalyst","suite name","Wed Jul 09 03:29:20 GMT 2025","passed","Wed Jul 09 03:29:36 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testResetPasswordForCompanyAnalyst"
"Verify, that 'Reset filter' button change 'Currency' to default value ( ALL)","3825","testResetCurrency","suite name","Wed Jul 09 03:33:53 GMT 2025","passed","Wed Jul 09 03:33:57 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetCurrency"
"User navigate to 'Login page'","645","testNavigateToLoginPage","suite name","Wed Jul 09 03:20:29 GMT 2025","passed","Wed Jul 09 03:20:29 GMT 2025","xyz.npgw.test.run.LoginPageTest","test name","xyz.npgw.test.run.LoginPageTest","testNavigateToLoginPage"
"Filter transactions by business unit","4779","testFilterTransactionsByBusinessUnit","suite name","Wed Jul 09 03:32:49 GMT 2025","passed","Wed Jul 09 03:32:54 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testFilterTransactionsByBusinessUnit"
"Verify that the user can switch to the light theme","2426","testLightColorThemeSwitch","suite name","Wed Jul 09 03:22:14 GMT 2025","passed","Wed Jul 09 03:22:17 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testLightColorThemeSwitch"
"Adding a user with an existing email address results in an error message.","11430","testAddUserWithExistingEmail","suite name","Wed Jul 09 03:25:58 GMT 2025","passed","Wed Jul 09 03:26:09 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testAddUserWithExistingEmail"
"'Amount' column sorts ascending on first click and descending on second click.","10721","testSortByAmount","suite name","Wed Jul 09 03:35:00 GMT 2025","passed","Wed Jul 09 03:35:11 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testSortByAmount"
"Compare number of transactions with selected statuses in the table before and after filter","8699","testFilterByStatus","suite name","Wed Jul 09 03:31:14 GMT 2025","passed","Wed Jul 09 03:31:23 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testFilterByStatus"
"Verify that the placeholder text for each field is correct.","4755","testVerifyPlaceholders","suite name","Wed Jul 09 03:28:01 GMT 2025","passed","Wed Jul 09 03:28:06 GMT 2025","xyz.npgw.test.run.AddEditCompanyTest","test name","xyz.npgw.test.run.AddEditCompanyTest","testVerifyPlaceholders"
"Error is displayed when trying to create a company with special characters in the name.","4970","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters","suite name","Wed Jul 09 03:27:04 GMT 2025","passed","Wed Jul 09 03:27:09 GMT 2025","xyz.npgw.test.run.AddEditCompanyTest","test name","xyz.npgw.test.run.AddEditCompanyTest","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters"
"Verify that transactions are present in the table when a currency filter is applied on the last page","7931","testTableDisplayWhenCurrencyFilterAppliedWhileOnLastPage","suite name","Wed Jul 09 03:35:32 GMT 2025","passed","Wed Jul 09 03:35:40 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testTableDisplayWhenCurrencyFilterAppliedWhileOnLastPage"
"Verifying that we can switch the page when we click next button","9520","testPaginationNextButton","suite name","Wed Jul 09 03:33:54 GMT 2025","passed","Wed Jul 09 03:34:04 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testPaginationNextButton"
"Company can be added by filling out required fields","7109","testAddCompanyByFillRequiredFields","suite name","Wed Jul 09 03:25:34 GMT 2025","passed","Wed Jul 09 03:25:41 GMT 2025","xyz.npgw.test.run.AddEditCompanyTest","test name","xyz.npgw.test.run.AddEditCompanyTest","testAddCompanyByFillRequiredFields"
"Verify, that 'Reset filter' button change 'Status' to default value ( ALL)","4373","testResetStatus","suite name","Wed Jul 09 03:35:17 GMT 2025","passed","Wed Jul 09 03:35:21 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetStatus"
"Compare number of transactions with selected statuses in the table before and after filter","10742","testFilterByStatus","suite name","Wed Jul 09 03:31:59 GMT 2025","passed","Wed Jul 09 03:32:10 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testFilterByStatus"
"Check if the user can change the password through the profile settings in the user menu","8419","testChangePassword","suite name","Wed Jul 09 03:23:39 GMT 2025","passed","Wed Jul 09 03:23:47 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testChangePassword"
"Verify the active and inactive merchant acquirers can be added","6985","testAddMerchantAcquirer","suite name","Wed Jul 09 03:22:08 GMT 2025","broken","Wed Jul 09 03:22:15 GMT 2025","xyz.npgw.test.run.GatewayPageTest","test name","xyz.npgw.test.run.GatewayPageTest","testAddMerchantAcquirer"
"Verify that the color theme matching with the default browser theme","75","testDefaultThemeMatching","suite name","Wed Jul 09 03:22:08 GMT 2025","passed","Wed Jul 09 03:22:08 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testDefaultThemeMatching"
"'Reset' button clears selected filter values and resets them to default.","7519","testResetFilter","suite name","Wed Jul 09 03:22:14 GMT 2025","passed","Wed Jul 09 03:22:21 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testResetFilter"
"Verifies that the status radio buttons ('Active' and 'Inactive') toggle correctly.","5261","testToggleStatusRadioButtonsCorrectly","suite name","Wed Jul 09 03:28:09 GMT 2025","passed","Wed Jul 09 03:28:14 GMT 2025","xyz.npgw.test.run.AddEditAcquirerTest","test name","xyz.npgw.test.run.AddEditAcquirerTest","testToggleStatusRadioButtonsCorrectly"
"Verify that on the Transactions Page user can see Panel: Date range, Business unit, Currency, Payment method, Status, Amount, Reset filter, Apply data, Download file, Settings.","2351","testVisibilityOfControlPanelElements","suite name","Wed Jul 09 03:36:30 GMT 2025","passed","Wed Jul 09 03:36:32 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testVisibilityOfControlPanelElements"
"Compare number of transactions with selected statuses in the table before and after filter","11268","testFilterByStatus","suite name","Wed Jul 09 03:30:25 GMT 2025","passed","Wed Jul 09 03:30:36 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testFilterByStatus"
"Verify that company cannot be deleted if there are users assigned to it","16800","testCannotDeleteCompanyWithAssignedUser","suite name","Wed Jul 09 03:32:24 GMT 2025","passed","Wed Jul 09 03:32:41 GMT 2025","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","test name","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","testCannotDeleteCompanyWithAssignedUser"
"Deactivate and activate user under company admin","20935","testDeactivateAndActivateCompanyUser","suite name","Wed Jul 09 03:27:26 GMT 2025","passed","Wed Jul 09 03:27:47 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testDeactivateAndActivateCompanyUser"
"Check/uncheck reports columns in the 'Generation Parameters dialog'","0","testCheckboxesOfGenerationParameters","suite name","Wed Jul 09 03:20:20 GMT 2025","unknown","Wed Jul 09 03:20:20 GMT 2025","xyz.npgw.test.run.ReportsPageTest","test name","xyz.npgw.test.run.ReportsPageTest","testCheckboxesOfGenerationParameters"
"Compare number of transactions with selected statuses in the table before and after filter","11817","testFilterByStatus","suite name","Wed Jul 09 03:32:16 GMT 2025","passed","Wed Jul 09 03:32:28 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testFilterByStatus"
"Compare number of transactions with selected statuses in the table before and after filter","9655","testFilterByStatus","suite name","Wed Jul 09 03:31:44 GMT 2025","passed","Wed Jul 09 03:31:54 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testFilterByStatus"
"Verify default filter state was applied once reset","5865","testResetAppliedFilter","suite name","Wed Jul 09 03:31:48 GMT 2025","passed","Wed Jul 09 03:31:53 GMT 2025","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","test name","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","testResetAppliedFilter"
"Verify possibility to add adjustment with Transaction adjustment","0","testAddTransactionAdjustment","suite name","Wed Jul 09 03:20:20 GMT 2025","unknown","Wed Jul 09 03:20:20 GMT 2025","xyz.npgw.test.run.TransactionManagementPageTest","test name","xyz.npgw.test.run.TransactionManagementPageTest","testAddTransactionAdjustment"
"'Reset' button clears selected filter values and resets them to default.","8078","testResetFilter","suite name","Wed Jul 09 03:22:27 GMT 2025","passed","Wed Jul 09 03:22:35 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testResetFilter"
"Verify that a new business unit wasn't added once click 'Close' button","12488","testCloseButtonAndDiscardChanges","suite name","Wed Jul 09 03:33:16 GMT 2025","passed","Wed Jul 09 03:33:29 GMT 2025","xyz.npgw.test.run.AddEditBusinessUnitTest","test name","xyz.npgw.test.run.AddEditBusinessUnitTest","testCloseButtonAndDiscardChanges"
"Filtering transactions by Currency","8381","testFilterTransactionsByCurrency","suite name","Wed Jul 09 03:33:31 GMT 2025","passed","Wed Jul 09 03:33:40 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testFilterTransactionsByCurrency"
"The company info block can be hidden and shown via settings.","6073","testToggleCompanyInfoVisibilityViaSettings","suite name","Wed Jul 09 03:31:59 GMT 2025","passed","Wed Jul 09 03:32:05 GMT 2025","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","test name","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","testToggleCompanyInfoVisibilityViaSettings"
